Freq.	V(n028)
4.12097519097354e+03	(-2.20764061864266e+00dB,-3.93429584181354e+01°)
4.14476584037963e+03	(-2.22757610688947e+00dB,-3.95054674265707e+01°)
4.16869383470360e+03	(-2.24764885038862e+00dB,-3.96681639269811e+01°)
4.19275996684630e+03	(-2.26785914406350e+00dB,-3.98310429875061e+01°)
4.21696503428607e+03	(-2.28820727449288e+00dB,-3.99940996483478e+01°)
4.24130983910513e+03	(-2.30869351983370e+00dB,-4.01573289224905e+01°)
4.26579518801618e+03	(-2.32931814974640e+00dB,-4.03207257964305e+01°)
4.29042189238911e+03	(-2.35008142532079e+00dB,-4.04842852309192e+01°)
4.31519076827791e+03	(-2.37098359900464e+00dB,-4.06480021617134e+01°)
4.34010263644769e+03	(-2.39202491453517e+00dB,-4.08118715003334e+01°)
4.36515832240192e+03	(-2.41320560687020e+00dB,-4.09758881348361e+01°)
4.39035865640971e+03	(-2.43452590212291e+00dB,-4.11400469305937e+01°)
4.41570447353339e+03	(-2.45598601749903e+00dB,-4.13043427310787e+01°)
4.44119661365615e+03	(-2.47758616123384e+00dB,-4.14687703586662e+01°)
4.46683592150990e+03	(-2.49932653253429e+00dB,-4.16333246154330e+01°)
4.49262324670320e+03	(-2.52120732152057e+00dB,-4.17980002839752e+01°)
4.51855944374949e+03	(-2.54322870917235e+00dB,-4.19627921282240e+01°)
4.54464537209536e+03	(-2.56539086727402e+00dB,-4.21276948942803e+01°)
4.57088189614902e+03	(-2.58769395836554e+00dB,-4.22927033112442e+01°)
4.59726988530900e+03	(-2.61013813569329e+00dB,-4.24578120920602e+01°)
4.62381021399288e+03	(-2.63272354316446e+00dB,-4.26230159343630e+01°)
4.65050376166634e+03	(-2.65545031530196e+00dB,-4.27883095213364e+01°)
4.67735141287226e+03	(-2.67831857720404e+00dB,-4.29536875225703e+01°)
4.70435405726004e+03	(-2.70132844450432e+00dB,-4.31191445949287e+01°)
4.73151258961509e+03	(-2.72448002333525e+00dB,-4.32846753834194e+01°)
4.75882790988845e+03	(-2.74777341029343e+00dB,-4.34502745220715e+01°)
4.78630092322667e+03	(-2.77120869240788e+00dB,-4.36159366348135e+01°)
4.81393254000174e+03	(-2.79478594710914e+00dB,-4.37816563363630e+01°)
4.84172367584128e+03	(-2.81850524220346e+00dB,-4.39474282331095e+01°)
4.86967525165892e+03	(-2.84236663584670e+00dB,-4.41132469240105e+01°)
4.89778819368476e+03	(-2.86637017652359e+00dB,-4.42791070014812e+01°)
4.92606343349607e+03	(-2.89051590302509e+00dB,-4.44450030523008e+01°)
4.95450190804820e+03	(-2.91480384443395e+00dB,-4.46109296585031e+01°)
4.98310455970560e+03	(-2.93923402010708e+00dB,-4.47768813982869e+01°)
5.01187233627303e+03	(-2.96380643966484e+00dB,-4.49428528469131e+01°)
5.04080619102700e+03	(-2.98852110298015e+00dB,-4.51088385776141e+01°)
5.06990708274735e+03	(-3.01337800017179e+00dB,-4.52748331624956e+01°)
5.09917597574901e+03	(-3.03837711159749e+00dB,-4.54408311734500e+01°)
5.12861383991396e+03	(-3.06351840785377e+00dB,-4.56068271830551e+01°)
5.15822165072337e+03	(-3.08880184977406e+00dB,-4.57728157654864e+01°)
5.18800038928993e+03	(-3.11422738843273e+00dB,-4.59387914974182e+01°)
5.21795104239034e+03	(-3.13979496514789e+00dB,-4.61047489589355e+01°)
5.24807460249805e+03	(-3.16550451149161e+00dB,-4.62706827344285e+01°)
5.27837206781609e+03	(-3.19135594929717e+00dB,-4.64365874135036e+01°)
5.30884444231021e+03	(-3.21734919067328e+00dB,-4.66024575918779e+01°)
5.33949273574209e+03	(-3.24348413801756e+00dB,-4.67682878722805e+01°)
5.37031796370286e+03	(-3.26976068403550e+00dB,-4.69340728653431e+01°)
5.40132114764668e+03	(-3.29617871175886e+00dB,-4.70998071904956e+01°)
5.43250331492466e+03	(-3.32273809456862e+00dB,-4.72654854768528e+01°)
5.46386549881888e+03	(-3.34943869621799e+00dB,-4.74311023641039e+01°)
5.49540873857658e+03	(-3.37628037086227e+00dB,-4.75966525033837e+01°)
5.52713407944469e+03	(-3.40326296308568e+00dB,-4.77621305581571e+01°)
5.55904257270438e+03	(-3.43038630793465e+00dB,-4.79275312050856e+01°)
5.59113527570594e+03	(-3.45765023095052e+00dB,-4.80928491348977e+01°)
5.62341325190384e+03	(-3.48505454820716e+00dB,-4.82580790532454e+01°)
5.65587757089189e+03	(-3.51259906634964e+00dB,-4.84232156815596e+01°)
5.68852930843876e+03	(-3.54028358263465e+00dB,-4.85882537579001e+01°)
5.72136954652362e+03	(-3.56810788497305e+00dB,-4.87531880378008e+01°)
5.75439937337192e+03	(-3.59607175197795e+00dB,-4.89180132950952e+01°)
5.78761988349156e+03	(-3.62417495300970e+00dB,-4.90827243227549e+01°)
5.82103217770907e+03	(-3.65241724822622e+00dB,-4.92473159337075e+01°)
5.85463736320613e+03	(-3.68079838863693e+00dB,-4.94117829616444e+01°)
5.88843655355625e+03	(-3.70931811615363e+00dB,-4.95761202618360e+01°)
5.92243086876167e+03	(-3.73797616364995e+00dB,-4.97403227119170e+01°)
5.95662143529047e+03	(-3.76677225501785e+00dB,-4.99043852126815e+01°)
5.99100938611391e+03	(-3.79570610522699e+00dB,-5.00683026888647e+01°)
6.02559586074395e+03	(-3.82477742038933e+00dB,-5.02320700899044e+01°)
6.06038200527104e+03	(-3.85398589782114e+00dB,-5.03956823907100e+01°)
6.09536897240207e+03	(-3.88333122611101e+00dB,-5.05591345924062e+01°)
6.13055792149859e+03	(-3.91281308518531e+00dB,-5.07224217230832e+01°)
6.16595001861521e+03	(-3.94243114638054e+00dB,-5.08855388385184e+01°)
6.20154643653824e+03	(-3.97218507251308e+00dB,-5.10484810229031e+01°)
6.23734835482458e+03	(-4.00207451795350e+00dB,-5.12112433895495e+01°)
6.27335695984077e+03	(-4.03209912870035e+00dB,-5.13738210815935e+01°)
6.30957344480233e+03	(-4.06225854245917e+00dB,-5.15362092726751e+01°)
6.34599900981327e+03	(-4.09255238871878e+00dB,-5.16984031676213e+01°)
6.38263486190589e+03	(-4.12298028883038e+00dB,-5.18603980031154e+01°)
6.41948221508076e+03	(-4.15354185609228e+00dB,-5.20221890483382e+01°)
6.45654229034696e+03	(-4.18423669583033e+00dB,-5.21837716056182e+01°)
6.49381631576252e+03	(-4.21506440548258e+00dB,-5.23451410110612e+01°)
6.53130552647513e+03	(-4.24602457468568e+00dB,-5.25062926351649e+01°)
6.56901116476308e+03	(-4.27711678536166e+00dB,-5.26672218834257e+01°)
6.60693448007638e+03	(-4.30834061180689e+00dB,-5.28279241969289e+01°)
6.64507672907821e+03	(-4.33969562078114e+00dB,-5.29883950529318e+01°)
6.68343917568657e+03	(-4.37118137159882e+00dB,-5.31486299654290e+01°)
6.72202309111609e+03	(-4.40279741622170e+00dB,-5.33086244857051e+01°)
6.76082975392024e+03	(-4.43454329935115e+00dB,-5.34683742028793e+01°)
6.79986045003365e+03	(-4.46641855852371e+00dB,-5.36278747444281e+01°)
6.83911647281473e+03	(-4.49842272420526e+00dB,-5.37871217767057e+01°)
6.87859912308851e+03	(-4.53055531988838e+00dB,-5.39461110054403e+01°)
6.91830970918980e+03	(-4.56281586218914e+00dB,-5.41048381762245e+01°)
6.95824954700649e+03	(-4.59520386094567e+00dB,-5.42632990749879e+01°)
6.99841996002318e+03	(-4.62771881931693e+00dB,-5.44214895284591e+01°)
7.03882227936502e+03	(-4.66036023388272e+00dB,-5.45794054046111e+01°)
7.07945784384183e+03	(-4.69312759474399e+00dB,-5.47370426130963e+01°)
7.12032799999248e+03	(-4.72602038562460e+00dB,-5.48943971056642e+01°)
7.16143410212948e+03	(-4.75903808397297e+00dB,-5.50514648765667e+01°)
7.20277751238387e+03	(-4.79218016106494e+00dB,-5.52082419629504e+01°)
7.24435960075036e+03	(-4.82544608210626e+00dB,-5.53647244452353e+01°)
7.28618174513274e+03	(-4.85883530633716e+00dB,-5.55209084474753e+01°)
7.32824533138951e+03	(-4.89234728713523e+00dB,-5.56767901377133e+01°)
7.37055175337982e+03	(-4.92598147212048e+00dB,-5.58323657283138e+01°)
7.41310241300965e+03	(-4.95973730326097e+00dB,-5.59876314762837e+01°)
7.45589872027829e+03	(-4.99361421697669e+00dB,-5.61425836835835e+01°)
7.49894209332504e+03	(-5.02761164424539e+00dB,-5.62972186974214e+01°)
7.54223395847619e+03	(-5.06172901070888e+00dB,-5.64515329105311e+01°)
7.58577575029233e+03	(-5.09596573677764e+00dB,-5.66055227614433e+01°)
7.62956891161582e+03	(-5.13032123773832e+00dB,-5.67591847347317e+01°)
7.67361489361868e+03	(-5.16479492385840e+00dB,-5.69125153612597e+01°)
7.71791515585062e+03	(-5.19938620049330e+00dB,-5.70655112183998e+01°)
7.76247116628742e+03	(-5.23409446819166e+00dB,-5.72181689302499e+01°)
7.80728440137957e+03	(-5.26891912280218e+00dB,-5.73704851678288e+01°)
7.85235634610123e+03	(-5.30385955557931e+00dB,-5.75224566492616e+01°)
7.89768849399937e+03	(-5.33891515328836e+00dB,-5.76740801399548e+01°)
7.94328234724333e+03	(-5.37408529831243e+00dB,-5.78253524527488e+01°)
7.98913941667456e+03	(-5.40936936875753e+00dB,-5.79762704480656e+01°)
8.03526122185669e+03	(-5.44476673855669e+00dB,-5.81268310340433e+01°)
8.08164929112590e+03	(-5.48027677757650e+00dB,-5.82770311666505e+01°)
8.12830516164152e+03	(-5.51589885172043e+00dB,-5.84268678497957e+01°)
8.17523037943703e+03	(-5.55163232303422e+00dB,-5.85763381354177e+01°)
8.22242649947125e+03	(-5.58747654980808e+00dB,-5.87254391235708e+01°)
8.26989508567986e+03	(-5.62343088668196e+00dB,-5.88741679624862e+01°)
8.31763771102725e+03	(-5.65949468474684e+00dB,-5.90225218486343e+01°)
8.36565595755865e+03	(-5.69566729164801e+00dB,-5.91704980267634e+01°)
8.41395141645250e+03	(-5.73194805168670e+00dB,-5.93180937899326e+01°)
8.46252568807324e+03	(-5.76833630592073e+00dB,-5.94653064795327e+01°)
8.51138038202432e+03	(-5.80483139226607e+00dB,-5.96121334852899e+01°)
8.56051711720151e+03	(-5.84143264559584e+00dB,-5.97585722452652e+01°)
8.60993752184657e+03	(-5.87813939784030e+00dB,-5.99046202458356e+01°)
8.65964323360122e+03	(-5.91495097808537e+00dB,-6.00502750216674e+01°)
8.70963589956138e+03	(-5.95186671266896e+00dB,-6.01955341556816e+01°)
8.75991717633175e+03	(-5.98888592528061e+00dB,-6.03403952789964e+01°)
8.81048873008072e+03	(-6.02600793705509e+00dB,-6.04848560708750e+01°)
8.86135223659558e+03	(-6.06323206666926e+00dB,-6.06289142586493e+01°)
8.91250938133804e+03	(-6.10055763043614e+00dB,-6.07725676176392e+01°)
8.96396185950009e+03	(-6.13798394239805e+00dB,-6.09158139710630e+01°)
9.01571137606016e+03	(-6.17551031442045e+00dB,-6.10586511899294e+01°)
9.06775964583965e+03	(-6.21313605628249e+00dB,-6.12010771929306e+01°)
9.12010839355970e+03	(-6.25086047576808e+00dB,-6.13430899463180e+01°)
9.17275935389840e+03	(-6.28868287875573e+00dB,-6.14846874637704e+01°)
9.22571427154824e+03	(-6.32660256930792e+00dB,-6.16258678062502e+01°)
9.27897490127393e+03	(-6.36461884975737e+00dB,-6.17666290818578e+01°)
9.33254300797053e+03	(-6.40273102079518e+00dB,-6.19069694456665e+01°)
9.38642036672198e+03	(-6.44093838155510e+00dB,-6.20468870995584e+01°)
9.44060876285986e+03	(-6.47924022969912e+00dB,-6.21863802920428e+01°)
9.49510999202261e+03	(-6.51763586150006e+00dB,-6.23254473180726e+01°)
9.54992586021499e+03	(-6.55612457192422e+00dB,-6.24640865188492e+01°)
9.60505818386795e+03	(-6.59470565471197e+00dB,-6.26022962816207e+01°)
9.66050878989878e+03	(-6.63337840245778e+00dB,-6.27400750394715e+01°)
9.71627951577171e+03	(-6.67214210668921e+00dB,-6.28774212711028e+01°)
9.77237220955876e+03	(-6.71099605794461e+00dB,-6.30143335006060e+01°)
9.82878873000098e+03	(-6.74993954584790e+00dB,-6.31508102972351e+01°)
9.88553094657005e+03	(-6.78897185918592e+00dB,-6.32868502751577e+01°)
9.94260073953023e+03	(-6.82809228597971e+00dB,-6.34224520932172e+01°)
1.00000000000007e+04	(-6.86730011355948e+00dB,-6.35576144546694e+01°)
1.00577306300181e+04	(-6.90659462863381e+00dB,-6.36923361069299e+01°)
1.01157945425997e+04	(-6.94597511736113e+00dB,-6.38266158413008e+01°)
1.01741936618067e+04	(-6.98544086541780e+00dB,-6.39604524927001e+01°)
1.02329299228082e+04	(-7.02499115806521e+00dB,-6.40938449393840e+01°)
1.02920052719450e+04	(-7.06462528021645e+00dB,-6.42267921026589e+01°)
1.03514216667941e+04	(-7.10434251650092e+00dB,-6.43592929465914e+01°)
1.04111810762341e+04	(-7.14414215132727e+00dB,-6.44913464777142e+01°)
1.04712854805097e+04	(-7.18402346894693e+00dB,-6.46229517447193e+01°)
1.05317368712979e+04	(-7.22398575351313e+00dB,-6.47541078381586e+01°)
1.05925372517736e+04	(-7.26402828914160e+00dB,-6.48848138901268e+01°)
1.06536886366764e+04	(-7.30415035996828e+00dB,-6.50150690739475e+01°)
1.07151930523768e+04	(-7.34435125020588e+00dB,-6.51448726038537e+01°)
1.07770525369439e+04	(-7.38463024419959e+00dB,-6.52742237346610e+01°)
1.08392691402128e+04	(-7.42498662648113e+00dB,-6.54031217614389e+01°)
1.09018449238520e+04	(-7.46541968182150e+00dB,-6.55315660191773e+01°)
1.09647819614326e+04	(-7.50592869528179e+00dB,-6.56595558824519e+01°)
1.10280823384963e+04	(-7.54651295226384e+00dB,-6.57870907650813e+01°)
1.10917481526248e+04	(-7.58717173855821e+00dB,-6.59141701197850e+01°)
1.11557815135093e+04	(-7.62790434039193e+00dB,-6.60407934378346e+01°)
1.12201845430204e+04	(-7.66871004447450e+00dB,-6.61669602487034e+01°)
1.12849593752784e+04	(-7.70958813804163e+00dB,-6.62926701197157e+01°)
1.13501081567239e+04	(-7.75053790889861e+00dB,-6.64179226556900e+01°)
1.14156330461892e+04	(-7.79155864546316e+00dB,-6.65427174985771e+01°)
1.14815362149696e+04	(-7.83264963680445e+00dB,-6.66670543271039e+01°)
1.15478198468954e+04	(-7.87381017268256e+00dB,-6.67909328564089e+01°)
1.16144861384042e+04	(-7.91503954358699e+00dB,-6.69143528376738e+01°)
1.16815372986140e+04	(-7.95633704077219e+00dB,-6.70373140577598e+01°)
1.17489755493961e+04	(-7.99770195629267e+00dB,-6.71598163388369e+01°)
1.18168031254486e+04	(-8.03913358303636e+00dB,-6.72818595380159e+01°)
1.18850222743710e+04	(-8.08063121475831e+00dB,-6.74034435469699e+01°)
1.19536352567380e+04	(-8.12219414611029e+00dB,-6.75245682915666e+01°)
1.20226443461750e+04	(-8.16382167267075e+00dB,-6.76452337314916e+01°)
1.20920518294329e+04	(-8.20551309097329e+00dB,-6.77654398598724e+01°)
1.21618600064645e+04	(-8.24726769853430e+00dB,-6.78851867028991e+01°)
1.22320711905002e+04	(-8.28908479387710e+00dB,-6.80044743194530e+01°)
1.23026877081247e+04	(-8.33096367655815e+00dB,-6.81233028007208e+01°)
1.23737118993544e+04	(-8.37290364718898e+00dB,-6.82416722698200e+01°)
1.24451461177147e+04	(-8.41490400745780e+00dB,-6.83595828814214e+01°)
1.25169927303181e+04	(-8.45696406015098e+00dB,-6.84770348213642e+01°)
1.25892541179425e+04	(-8.49908310917190e+00dB,-6.85940283062793e+01°)
1.26619326751103e+04	(-8.54126045955826e+00dB,-6.87105635832105e+01°)
1.27350308101675e+04	(-8.58349541749945e+00dB,-6.88266409292331e+01°)
1.28085509453637e+04	(-8.62578729035183e+00dB,-6.89422606510751e+01°)
1.28824955169322e+04	(-8.66813538665281e+00dB,-6.90574230847368e+01°)
1.29568669751711e+04	(-8.71053901613359e+00dB,-6.91721285951148e+01°)
1.30316677845239e+04	(-8.75299748973139e+00dB,-6.92863775756199e+01°)
1.31069004236617e+04	(-8.79551011959905e+00dB,-6.94001704478036e+01°)
1.31825673855650e+04	(-8.83807621911538e+00dB,-6.95135076609770e+01°)
1.32586711776065e+04	(-8.88069510289172e+00dB,-6.96263896918396e+01°)
1.33352143216342e+04	(-8.92336608678054e+00dB,-6.97388170440983e+01°)
1.34121993540546e+04	(-8.96608848787922e+00dB,-6.98507902480995e+01°)
1.34896288259175e+04	(-9.00886162453616e+00dB,-6.99623098604503e+01°)
1.35675053029996e+04	(-9.05168481635271e+00dB,-7.00733764636516e+01°)
1.36458313658902e+04	(-9.09455738418594e+00dB,-7.01839906657248e+01°)
1.37246096100766e+04	(-9.13747865014965e+00dB,-7.02941530998431e+01°)
1.38038426460298e+04	(-9.18044793761380e+00dB,-7.04038644239642e+01°)
1.38835330992914e+04	(-9.22346457120310e+00dB,-7.05131253204653e+01°)
1.39636836105604e+04	(-9.26652787679511e+00dB,-7.06219364957761e+01°)
1.40442968357805e+04	(-9.30963718151623e+00dB,-7.07302986800176e+01°)
1.41253754462285e+04	(-9.35279181373649e+00dB,-7.08382126266425e+01°)
1.42069221286028e+04	(-9.39599110306484e+00dB,-7.09456791120728e+01°)
1.42889395851120e+04	(-9.43923438034110e+00dB,-7.10526989353459e+01°)
1.43714305335649e+04	(-9.48252097762899e+00dB,-7.11592729177557e+01°)
1.44543977074603e+04	(-9.52585022820577e+00dB,-7.12654019025044e+01°)
1.45378438560776e+04	(-9.56922146655365e+00dB,-7.13710867543454e+01°)
1.46217717445682e+04	(-9.61263402834716e+00dB,-7.14763283592397e+01°)
1.47061841540466e+04	(-9.65608725044154e+00dB,-7.15811276240065e+01°)
1.47910838816831e+04	(-9.69958047085971e+00dB,-7.16854854759786e+01°)
1.48764737407961e+04	(-9.74311302877718e+00dB,-7.17894028626617e+01°)
1.49623565609454e+04	(-9.78668426450729e+00dB,-7.18928807513937e+01°)
1.50487351880262e+04	(-9.83029351948469e+00dB,-7.19959201290074e+01°)
1.51356124843632e+04	(-9.87394013624758e+00dB,-7.20985220014977e+01°)
1.52229913288053e+04	(-9.91762345842014e+00dB,-7.22006873936852e+01°)
1.53108746168214e+04	(-9.96134283069208e+00dB,-7.23024173488917e+01°)
1.53992652605960e+04	(-1.00050975987993e+01dB,-7.24037129286087e+01°)
1.54881661891259e+04	(-1.00488871095019e+01dB,-7.25045752121762e+01°)
1.55775803483171e+04	(-1.00927107105622e+01dB,-7.26050052964588e+01°)
1.56675107010826e+04	(-1.01365677507215e+01dB,-7.27050042955275e+01°)
1.57579602274404e+04	(-1.01804575796754e+01dB,-7.28045733403450e+01°)
1.58489319246123e+04	(-1.02243795480493e+01dB,-7.29037135784497e+01°)
1.59404288071233e+04	(-1.02683330073721e+01dB,-7.30024261736469e+01°)
1.60324539069016e+04	(-1.03123173100493e+01dB,-7.31007123057002e+01°)
1.61250102733786e+04	(-1.03563318093343e+01dB,-7.31985731700282e+01°)
1.62181009735905e+04	(-1.04003758593010e+01dB,-7.32960099773995e+01°)
1.63117290922796e+04	(-1.04444488148126e+01dB,-7.33930239536383e+01°)
1.64058977319966e+04	(-1.04885500314918e+01dB,-7.34896163393241e+01°)
1.65006100132035e+04	(-1.05326788656894e+01dB,-7.35857883895011e+01°)
1.65958690743768e+04	(-1.05768346744508e+01dB,-7.36815413733884e+01°)
1.66916780721118e+04	(-1.06210168154845e+01dB,-7.37768765740895e+01°)
1.67880401812268e+04	(-1.06652246471262e+01dB,-7.38717952883141e+01°)
1.68849585948687e+04	(-1.07094575283044e+01dB,-7.39662988260929e+01°)
1.69824365246187e+04	(-1.07537148185047e+01dB,-7.40603885105013e+01°)
1.70804772005983e+04	(-1.07979958777330e+01dB,-7.41540656773844e+01°)
1.71790838715771e+04	(-1.08423000664774e+01dB,-7.42473316750862e+01°)
1.72782598050799e+04	(-1.08866267456708e+01dB,-7.43401878641786e+01°)
1.73780082874950e+04	(-1.09309752766503e+01dB,-7.44326356171997e+01°)
1.74783326241835e+04	(-1.09753450211178e+01dB,-7.45246763183893e+01°)
1.75792361395882e+04	(-1.10197353410989e+01dB,-7.46163113634296e+01°)
1.76807221773445e+04	(-1.10641455989016e+01dB,-7.47075421591899e+01°)
1.77827941003905e+04	(-1.11085751570721e+01dB,-7.47983701234749e+01°)
1.78854552910790e+04	(-1.11530233783537e+01dB,-7.48887966847720e+01°)
1.79887091512892e+04	(-1.11974896256405e+01dB,-7.49788232820080e+01°)
1.80925591025395e+04	(-1.12419732619335e+01dB,-7.50684513643037e+01°)
1.81970085861012e+04	(-1.12864736502942e+01dB,-7.51576823907346e+01°)
1.83020610631119e+04	(-1.13309901537980e+01dB,-7.52465178300939e+01°)
1.84077200146909e+04	(-1.13755221354871e+01dB,-7.53349591606579e+01°)
1.85139889420541e+04	(-1.14200689583213e+01dB,-7.54230078699570e+01°)
1.86208713666300e+04	(-1.14646299851302e+01dB,-7.55106654545454e+01°)
1.87283708301769e+04	(-1.15092045785621e+01dB,-7.55979334197794e+01°)
1.88364908948994e+04	(-1.15537921010339e+01dB,-7.56848132795950e+01°)
1.89452351435673e+04	(-1.15983919146797e+01dB,-7.57713065562895e+01°)
1.90546071796339e+04	(-1.16430033812982e+01dB,-7.58574147803073e+01°)
1.91646106273553e+04	(-1.16876258622999e+01dB,-7.59431394900277e+01°)
1.92752491319108e+04	(-1.17322587186530e+01dB,-7.60284822315560e+01°)
1.93865263595235e+04	(-1.17769013108290e+01dB,-7.61134445585191e+01°)
1.94984459975819e+04	(-1.18215529987471e+01dB,-7.61980280318613e+01°)
1.96110117547619e+04	(-1.18662131417177e+01dB,-7.62822342196471e+01°)
1.97242273611500e+04	(-1.19108810983863e+01dB,-7.63660646968625e+01°)
1.98380965683665e+04	(-1.19555562266747e+01dB,-7.64495210452239e+01°)
1.99526231496903e+04	(-1.20002378837225e+01dB,-7.65326048529880e+01°)
2.00678109001834e+04	(-1.20449254258287e+01dB,-7.66153177147622e+01°)
2.01836636368171e+04	(-1.20896182083895e+01dB,-7.66976612313261e+01°)
2.03001851985983e+04	(-1.21343155858397e+01dB,-7.67796370094443e+01°)
2.04173794466968e+04	(-1.21790169115895e+01dB,-7.68612466616920e+01°)
2.05352502645730e+04	(-1.22237215379615e+01dB,-7.69424918062817e+01°)
2.06538015581068e+04	(-1.22684288161285e+01dB,-7.70233740668881e+01°)
2.07730372557272e+04	(-1.23131380960488e+01dB,-7.71038950724803e+01°)
2.08929613085419e+04	(-1.23578487264006e+01dB,-7.71840564571579e+01°)
2.10135776904690e+04	(-1.24025600545171e+01dB,-7.72638598599860e+01°)
2.11348903983680e+04	(-1.24472714263192e+01dB,-7.73433069248361e+01°)
2.12569034521726e+04	(-1.24919821862481e+01dB,-7.74223993002305e+01°)
2.13796208950239e+04	(-1.25366916771975e+01dB,-7.75011386391854e+01°)
2.15030467934042e+04	(-1.25813992404437e+01dB,-7.75795265990635e+01°)
2.16271852372718e+04	(-1.26261042155758e+01dB,-7.76575648414239e+01°)
2.17520403401969e+04	(-1.26708059404259e+01dB,-7.77352550318755e+01°)
2.18776162394972e+04	(-1.27155037509958e+01dB,-7.78125988399385e+01°)
2.20039170963756e+04	(-1.27601969813858e+01dB,-7.78895979389019e+01°)
2.21309470960580e+04	(-1.28048849637210e+01dB,-7.79662540056862e+01°)
2.22587104479317e+04	(-1.28495670280761e+01dB,-7.80425687207144e+01°)
2.23872113856851e+04	(-1.28942425024019e+01dB,-7.81185437677758e+01°)
2.25164541674479e+04	(-1.29389107124483e+01dB,-7.81941808339001e+01°)
2.26464430759323e+04	(-1.29835709816873e+01dB,-7.82694816092329e+01°)
2.27771824185749e+04	(-1.30282226312363e+01dB,-7.83444477869103e+01°)
2.29086765276795e+04	(-1.30728649797779e+01dB,-7.84190810629439e+01°)
2.30409297605602e+04	(-1.31174973434816e+01dB,-7.84933831360983e+01°)
2.31739464996865e+04	(-1.31621190359227e+01dB,-7.85673557077800e+01°)
2.33077311528281e+04	(-1.32067293680007e+01dB,-7.86410004819266e+01°)
2.34422881532010e+04	(-1.32513276478575e+01dB,-7.87143191648954e+01°)
2.35776219596143e+04	(-1.32959131807939e+01dB,-7.87873134653573e+01°)
2.37137370566183e+04	(-1.33404852691847e+01dB,-7.88599850941960e+01°)
2.38506379546529e+04	(-1.33850432123941e+01dB,-7.89323357644056e+01°)
2.39883291901967e+04	(-1.34295863066897e+01dB,-7.90043671909905e+01°)
2.41268153259182e+04	(-1.34741138451544e+01dB,-7.90760810908728e+01°)
2.42661009508260e+04	(-1.35186251175986e+01dB,-7.91474791827984e+01°)
2.44061906804216e+04	(-1.35631194104713e+01dB,-7.92185631872457e+01°)
2.45470891568522e+04	(-1.36075960067688e+01dB,-7.92893348263394e+01°)
2.46888010490640e+04	(-1.36520541859450e+01dB,-7.93597958237637e+01°)
2.48313310529576e+04	(-1.36964932238176e+01dB,-7.94299479046801e+01°)
2.49746838915433e+04	(-1.37409123924749e+01dB,-7.94997927956493e+01°)
2.51188643150977e+04	(-1.37853109601817e+01dB,-7.95693322245511e+01°)
2.52638771013209e+04	(-1.38296881912838e+01dB,-7.96385679205098e+01°)
2.54097270554950e+04	(-1.38740433461099e+01dB,-7.97075016138246e+01°)
2.55564190106433e+04	(-1.39183756808757e+01dB,-7.97761350358948e+01°)
2.57039578276906e+04	(-1.39626844475833e+01dB,-7.98444699191572e+01°)
2.58523483956239e+04	(-1.40069688939218e+01dB,-7.99125079970171e+01°)
2.60015956316547e+04	(-1.40512282631658e+01dB,-7.99802510037888e+01°)
2.61517044813820e+04	(-1.40954617940724e+01dB,-8.00477006746338e+01°)
2.63026799189558e+04	(-1.41396687207782e+01dB,-8.01148587455034e+01°)
2.64545269472425e+04	(-1.41838482726934e+01dB,-8.01817269530848e+01°)
2.66072505979901e+04	(-1.42279996743962e+01dB,-8.02483070347469e+01°)
2.67608559319954e+04	(-1.42721221455250e+01dB,-8.03146007284899e+01°)
2.69153480392712e+04	(-1.43162149006695e+01dB,-8.03806097728997e+01°)
2.70707320392156e+04	(-1.43602771492609e+01dB,-8.04463359070989e+01°)
2.72270130807812e+04	(-1.44043080954599e+01dB,-8.05117808707068e+01°)
2.73841963426457e+04	(-1.44483069380440e+01dB,-8.05769464037973e+01°)
2.75422870333838e+04	(-1.44922728702940e+01dB,-8.06418342468603e+01°)
2.77012903916395e+04	(-1.45362050798771e+01dB,-8.07064461407673e+01°)
2.78612116862998e+04	(-1.45801027487312e+01dB,-8.07707838267354e+01°)
2.80220562166696e+04	(-1.46239650529455e+01dB,-8.08348490462988e+01°)
2.81838293126467e+04	(-1.46677911626409e+01dB,-8.08986435412781e+01°)
2.83465363348989e+04	(-1.47115802418485e+01dB,-8.09621690537550e+01°)
2.85101826750413e+04	(-1.47553314483867e+01dB,-8.10254273260471e+01°)
2.86747737558154e+04	(-1.47990439337368e+01dB,-8.10884201006870e+01°)
2.88403150312683e+04	(-1.48427168429164e+01dB,-8.11511491204030e+01°)
2.90068119869338e+04	(-1.48863493143525e+01dB,-8.12136161281012e+01°)
2.91742701400139e+04	(-1.49299404797513e+01dB,-8.12758228668522e+01°)
2.93426950395620e+04	(-1.49734894639682e+01dB,-8.13377710798768e+01°)
2.95120922666661e+04	(-1.50169953848743e+01dB,-8.13994625105384e+01°)
2.96824674346347e+04	(-1.50604573532224e+01dB,-8.14608989023329e+01°)
2.98538261891819e+04	(-1.51038744725111e+01dB,-8.15220819988856e+01°)
3.00261742086150e+04	(-1.51472458388462e+01dB,-8.15830135439471e+01°)
3.01995172040225e+04	(-1.51905705408018e+01dB,-8.16436952813928e+01°)
3.03738609194634e+04	(-1.52338476592782e+01dB,-8.17041289552248e+01°)
3.05492111321575e+04	(-1.52770762673584e+01dB,-8.17643163095769e+01°)
